file,save_time,simulation_time,avg_age,max_age,species_count
autosave_20260212-220851-221854.json,2026-02-12 23:12:32.239535,600.00244140625,216.1928341653612,599.9629516601562,1
autosave_20260212-220851-222854.json,2026-02-12 23:12:32.253547,1200.002685546875,156.81045307657297,1200.52880859375,1
autosave_20260212-220851-223854.json,2026-02-12 23:12:32.304330,1800.004638671875,74.5776621258104,275.0074157714844,1
autosave_20260212-220851-224857.json,2026-02-12 23:12:32.354460,2400.017578125,88.03491622470116,380.129638671875,1
